time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.591157945823,0.129423710076,11.9243790877,0.0811259556108,0.174071248443,0.0,-1.37441311519,0.360137211632,2.67796782587,0.131113565972,0.072872065803,0.0,459.8166652805987,459.6395891238137,460.8006880123413,460.5824685975152
1.3800000000000008,-0.677419640006,0.152778690803,12.0885134416,0.0890081335427,0.183042065576,0.0,-1.50190002641,0.41913433015,2.79255227041,0.131725366883,0.0481502001083,0.0,455.46714736258264,453.4886830494852,453.0248591578745,453.0895217538189
1.4400000000000008,-0.771236790812,0.179705687781,12.2579777974,0.0980443732651,0.189614358727,0.0,-1.62598256836,0.479279476567,2.85578732657,0.118804120982,0.025892104675,0.0,439.4609845062454,437.6130319738917,439.4125764457576,438.35516809388645
1.5000000000000009,-0.87366691597,0.210949806889,12.4366338167,0.105164912759,0.191274331953,0.0,-1.7884621217,0.56298436131,3.09850095112,0.11688440084,0.0209218851788,0.0,494.5216067248074,494.1553745812444,494.7853362370818,494.65497187628426
1.560000000000001,-0.984840179833,0.246808063989,12.6243107694,0.113522234101,0.197657161665,0.0,-1.91793824343,0.63305556163,3.1568817319,0.102926224238,-0.00511241984398,0.0,441.28967432689984,439.1352305804003,440.646712772501,439.502625069475
1.620000000000001,-1.10377715323,0.286943231125,12.8147505967,0.120410210505,0.204741283174,0.0,-2.0473113515,0.705378138401,3.19065158245,0.0924019705391,-0.0361175590246,0.0,434.53585999798923,431.9287858429359,433.6226104231023,432.7463734663813
1.680000000000001,-1.23149464451,0.332021197234,13.0110991959,0.127477586245,0.22261511903,0.0,-2.21187286003,0.79784253821,3.35303605802,0.10477457974,-0.0863723916908,0.0,476.7294375771831,472.87191077501706,474.97762059026405,475.9328789101706
1.740000000000001,-1.36923061894,0.38271059654,13.2163561328,0.137325215179,0.217451242562,0.0,-2.37872135114,0.892771316428,3.48825612512,0.124280867098,-0.0856605135344,0.0,469.0989216997116,469.1485109432364,468.16329693328424,469.6889431490124
1.8000000000000012,-1.51571918034,0.438587643353,13.4244763169,0.149732919732,0.212739130829,0.0,-2.50393219474,0.970832962247,3.44901504152,0.0986763474607,-0.0795985645659,0.0,412.96623048266304,413.49435581693365,414.48574730022364,412.2423314060824
1.8600000000000012,-1.67023070524,0.499748618779,13.6328240569,0.162145481926,0.209336359816,0.0,-2.64614630562,1.068962412,3.49548427747,0.125412709626,-0.067906465702,0.0,440.76854417314115,441.7292799091091,442.55128188368917,444.75692643806394
1.9200000000000013,-1.83312561661,0.566935935815,13.8434102308,0.170806768328,0.208006235375,0.0,-2.78361820616,1.17136271676,3.52366752669,0.112472044842,-0.0872935286653,0.0,437.998006147185,436.3780700118142,438.1835795080291,437.11990978524057
1.9800000000000013,-2.00432634409,0.640485362362,14.0559963088,0.180567061116,0.204244431557,0.0,-2.92277904969,1.28111806492,3.56214086347,0.130320632701,-0.101855933497,0.0,441.85920893753877,440.64969835102926,441.26703617157466,442.75081497397576
2.0400000000000014,-2.1838072659,0.720774166683,14.2707127364,0.190428187515,0.20470804244,0.0,-3.05997347203,1.39598951442,3.59457569869,0.14481905975,-0.074941807519,0.0,440.17291644135514,442.3874222265355,439.32014434275885,440.53783505963935
2.1000000000000014,-2.37154002701,0.808136973556,14.4873564852,0.199867549826,0.200639824395,0.0,-3.19747608556,1.51689683194,3.62648448676,0.15318199857,-0.0834111245911,0.0,442.09049211923156,441.3871676626045,440.88279767201965,441.593885437968
